id_curso;nome_curso;Link;eixos_tematicos;certificador;conteudista;carga_horaria;disponibilidade_dias;tipo_oferta;apresentacao;publico_alvo;conteudo_programatico;data_lancamento;Acessibilidade;Observacao
FGV 14;IA Generativa e o ChatGPT: Potencializando o Trabalho e Ganhando Eficiência (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/ia-generativa-e-o-chatgpt-potencializando-o-trabalho-e-ganhando-eficiencia;TI - Análise e Ciência de Dados;FGV;FGV;1;;;O curso IA Generativa e o ChatGPT: Potencializando o Trabalho e Ganhando Eficiência aborda o uso de ferramentas de IA para análise de dados educacionais até a criação de experiências de aprendizagem interativas.;;O curso IA Generativa e o ChatGPT: Potencializando o Trabalho e Ganhando Eficiência aborda o uso de ferramentas de IA para análise de dados educacionais até a criação de experiências de aprendizagem interativas.;;;
FGV 18;Excel para Ciência de Dados – Básico (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/excel-para-ciencia-de-dados-basico;TI - Análise e Ciência de Dados;FGV;FGV EMAp;15;;;O curso Excel para Ciência de Dados - Básico aborda o uso do Excel não apenas como uma ferramenta de planilhas, mas como um recurso estratégico para análise e apresentação de dados, aumentando as suas oportunidades de trabalho e crescimento na carreira.;;O curso Excel para Ciência de Dados - Básico aborda o uso do Excel não apenas como uma ferramenta de planilhas, mas como um recurso estratégico para análise e apresentação de dados, aumentando as suas oportunidades de trabalho e crescimento na carreira.;;;
FGV 20;Excel para Ciência de Dados – Intermediário (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/excel-para-ciencia-de-dados-intermediario;TI - Análise e Ciência de Dados;FGV;FGV EMAp;15;;;O curso Excel para Ciência de Dados – Intermediário aborda os conceitos de Power Pivot, o DAX, a modelagem de dados e a criação de dashboards por meio de videoaulas, exercícios e atividades de avaliação, proporcionando a você um aprendizado das habilidades necessárias para criar um fluxo de trabalho em análise de dados.;;O curso Excel para Ciência de Dados – Intermediário aborda os conceitos de Power Pivot, o DAX, a modelagem de dados e a criação de dashboards por meio de videoaulas, exercícios e atividades de avaliação, proporcionando a você um aprendizado das habilidades necessárias para criar um fluxo de trabalho em análise de dados.;;;
FGV 21;Excel para Ciência de Dados - Avançado (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/excel-para-ciencia-de-dados-avancado;TI - Análise e Ciência de Dados;FGV;FGV EMAp;15;;;O curso Excel para Ciência de Dados - Avançado tem como objetivo desenvolver habilidades e competências voltadas à automação de tarefas e otimização de processos no Excel, permitindo que o cientista de dados torne o seu trabalho mais ágil, eficiente e reprodutível. ;;O curso Excel para Ciência de Dados - Avançado tem como objetivo desenvolver habilidades e competências voltadas à automação de tarefas e otimização de processos no Excel, permitindo que o cientista de dados torne o seu trabalho mais ágil, eficiente e reprodutível. ;;;
1215;Eixo 1 - Aplicando tecnologias digitais na geração de produtos e serviços Programa - Mentalidade Digital;https://www.escolavirtual.gov.br/curso/1215;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;227;365;Curso Aberto;Atuar com mentalidade digital implica em nova mentalidade e formas de trabalho, levando em conta e incorporando tecnologias e recursos digitais para maior eficiência, eficácia e efetividade na geração de produtos e prestação de serviços públicos. Para tanto é necessário identificar os recursos digitais disponíveis e incorporar novas tecnologias que se adequem ao seu trabalho, adaptando-se ao ambiente de transformação digital, inovação e mudanças constantes.;Desenvolvida com foco em servidoras e servidores públicos em geral. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Aplicando tecnologias digitais na geração de produtos e serviços;14/10/2024;;
1249;Eixo 1 - Conhecendo a legislação de proteção de dados pessoais Programa - Privacidade e Segurança da Informação;https://www.escolavirtual.gov.br/curso/1249;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;20;365;Curso Aberto;Neste eixo você irá desenvolver as competências necessárias para reconhecer dispositivos das principais normas gerais brasileiras que dispõem sobre o tratamento de dados pessoais, além de compreender detalhadamente a Lei Geral de Proteção de Dados - LGPD.;"Desenvolvida com foco em agentes públicos que atuam como gestores ou técnicos integrantes do SISP; encarregados pelo tratamento de dados pessoais da Administração Pública; membros de instâncias de governança em privacidade e segurança da informação; e demais envolvidos na implementação, avaliação ou utilização das medidas de privacidade e segurança da informação previstas no PPSI. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.";Conhecendo a legislação de proteção de dados pessoais;16/10/2024;;
1250;Eixo 2 - Atuando na governança e na aplicação de medidas de proteção de dados pessoais Programa - Privacidade e Segurança da Informação;https://www.escolavirtual.gov.br/curso/1250/;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;34;365;Curso Aberto;Este eixo apresenta os aspectos que compõem a adequada governança da proteção de dados pessoais, incluindo a relevante atribuição de elaborar políticas e diretrizes sobre o tema. Você também desenvolverá competências relativas à aplicação prática de medidas para a proteção dos dados pessoais.;"Desenvolvida com foco em agentes públicos que atuam como gestores ou técnicos integrantes do SISP; encarregados pelo tratamento de dados pessoais da Administração Pública; membros de instâncias de governança em privacidade e segurança da informação; e demais envolvidos na implementação, avaliação ou utilização das medidas de privacidade e segurança da informação previstas no PPSI. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.";Atuando na governança e na aplicação de medidas de proteção de dados pessoais;16/10/2024;;
1434;Eixo 2 - Fundamentos de Ciência de Dados Programa - Engenharia de Dados e IA Aplicada para Gestores de TIC;https://www.escolavirtual.gov.br/curso/1434/;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;4;365;Curso Aberto;Aprenda a formular hipóteses, preparar fontes de dados e construir fluxos de trabalho em projetos de Ciência de Dados, aplicando fundamentos essenciais para análise e interpretação de informações estratégicas.;Desenvolvida com foco em Gestores de TIC em órgãos públicos que têm como atribuições, dentre outras coisas, liderar projetos tecnológicos completos com foco em Inteligência Artificial, abrangendo desde a concepção até a entrega e manutenção de sistemas, aplicações e soluções digitais. Programa aberto, gratuito e com certificado. Qualquer pessoa pode se inscrever.;Eixo 2 - Fundamentos de Ciência de Dados Engenharia de Dados e IA Aplicada para Gestores de TIC;24/09/2025;;
1216;Eixo 2 - Integrando processo de gestão e tecnologias digitais Programa - Mentalidade Digital;https://www.escolavirtual.gov.br/curso/1216;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;124;365;Curso Aberto;Para o desenvolvimento de um modelo mental conectado com as transformações da era digital, ou de uma mentalidade digital, é preciso que o servidor seja capaz de integrar as práticas e modelos de gestão com as tecnologias da informação. Isto significa dominar ferramentas de gerenciamento de informação e atuar com autonomia na construção de soluções.;Desenvolvida com foco em servidoras e servidores públicos em geral. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Integrando processo de gestão e tecnologias digitais;14/10/2024;;
1251;Eixo 3 - Detalhando as atribuições do encarregado pelo tratamento de dados pessoais Programa - Privacidade e Segurança da Informação;https://www.escolavirtual.gov.br/curso/1251;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;5;365;Curso Aberto;Neste eixo, você conhecerá em detalhes as atribuições do encarregado pelo tratamento de dados pessoais, previstas no artigo 41 da Lei Geral de Proteção de Dados (LGPD).;"Desenvolvida com foco em agentes públicos que atuam como gestores ou técnicos integrantes do SISP; encarregados pelo tratamento de dados pessoais da Administração Pública; membros de instâncias de governança em privacidade e segurança da informação; e demais envolvidos na implementação, avaliação ou utilização das medidas de privacidade e segurança da informação previstas no PPSI. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.";Detalhando as atribuições do encarregado pelo tratamento de dados pessoais;16/10/2024;;
1217;Eixo 3 - Integrando comunicação e tecnologias digitais Programa - Mentalidade Digital;https://www.escolavirtual.gov.br/curso/1217/;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;95;365;Curso Aberto;Para o desenvolvimento de uma mentalidade digital, o servidor deve ser capaz de integrar e incorporar as novas tecnologias digitais à comunicação interna e externa, melhorando a prestação de serviços e o relacionamento com o cidadão. Esta integração é essencial para melhorar a eficiência, transparência e eficácia da administração pública.;Desenvolvida com foco em servidoras e servidores públicos em geral. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.;Integrando comunicação e tecnologias digitais;14/10/2024;;
1252;Eixo 4 - Criando uma estrutura básica em segurança da informação Programa - Privacidade e Segurança da Informação;https://www.escolavirtual.gov.br/curso/1252;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;127;365;Curso Aberto;Neste eixo, você desenvolverá as competências necessárias para definir papéis e responsabilidades organizacionais relacionados à segurança da informação e ao processo de gestão dos ativos institucionais, no contexto da Administração Pública Brasileira.;"Desenvolvida com foco em agentes públicos que atuam como gestores ou técnicos integrantes do SISP; encarregados pelo tratamento de dados pessoais da Administração Pública; membros de instâncias de governança em privacidade e segurança da informação; e demais envolvidos na implementação, avaliação ou utilização das medidas de privacidade e segurança da informação previstas no PPSI. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.";Criando uma estrutura básica em segurança da informação;16/10/2024;;
1429;Eixo 4 - Liderança, Protagonismo e Comunicação de Futuro - Programa IA Estratégica e Visão de Futuro para Altas Lideranças no Setor Público;https://www.escolavirtual.gov.br/curso/1429/;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;51;365;Curso Aberto;Desenvolva competências em liderança e comunicação para transformar estratégias em ações concretas, engajar equipes, inspirar mudanças e integrar a IA à gestão pública, ampliando o impacto da tecnologia e a eficiência dos serviços.;Desenvolvido com foco em altas lideranças do serviço público federal. Programa aberto, gratuito e com certificado. Qualquer pessoa pode se inscrever.;Eixo 4 - Liderança, Protagonismo e Comunicação de Futuro;25/09/2025;;
1253;Eixo 5 - Protegendo os ativos institucionais e o ambiente tecnológico da organização Programa - Privacidade e Segurança da Informação;https://www.escolavirtual.gov.br/curso/1253/;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;10;365;Curso Aberto;Neste eixo, você desenvolverá as competências necessárias para implementar as proteções necessárias para assegurar a prestação de serviços críticos no contexto das instituições da Administração Pública Brasileira, e também identificar e gerenciar a ocorrência de eventos de segurança.;"Desenvolvida com foco em agentes públicos que atuam como gestores ou técnicos integrantes do SISP; encarregados pelo tratamento de dados pessoais da Administração Pública; membros de instâncias de governança em privacidade e segurança da informação; e demais envolvidos na implementação, avaliação ou utilização das medidas de privacidade e segurança da informação previstas no PPSI. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.";Protegendo os ativos institucionais e o ambiente tecnológico da organização;16/10/2024;;
1254;Eixo 6 - Respondendo a um incidente de segurança Programa - Privacidade e Segurança da Informação;https://www.escolavirtual.gov.br/curso/1254/;TI - Governo e Transformação Digital;Enap;Enap - Escola Nacional de Administração Pública;16;365;Curso Aberto;Neste eixo você desenvolverá as competências necessárias para desenvolver e implementar atividades apropriadas para agir contra um incidente de segurança detectado, no contexto das instituições da Administração Pública Brasileira.;"Desenvolvida com foco em agentes públicos que atuam como gestores ou técnicos integrantes do SISP; encarregados pelo tratamento de dados pessoais da Administração Pública; membros de instâncias de governança em privacidade e segurança da informação; e demais envolvidos na implementação, avaliação ou utilização das medidas de privacidade e segurança da informação previstas no PPSI. Trilha de aprendizagem aberta, gratuita e com certificado. Qualquer pessoa pode se inscrever.";Respondendo a um incidente de segurança;16/10/2024;;
603;Fundamentos da Lei Geral de Proteção de Dados (LGPD);https://www.escolavirtual.gov.br/curso/603;TI - Governo e Transformação Digital;Enap;Serviço Federal de Processamento de Dados;15;30;Curso Aberto;O curso foi desenvolvido com foco na apresentação de conceitos gerais da LGPD e nos impactos desta Lei em processos rotineiros de pessoas e empresas. Também pretende-se fomentar o debate sobre a proteção de dados pessoais e a segurança da informação, em face das bases legais existentes. Foi desenvolvido pelo Serpro - Serviço Federal de Processamento de Dados, em 2020, originalmente para a capacitação do corpo funcional. Agora é ofertado ao público em geral, por meio de parceria com a Escola Nacional de Administração Pública - Enap.;Pessoas com interesse em conhecer a Lei e entender sua abrangência e impactos. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Conceitos básicos da LGPD; Direitos do titular; Relações e atribuições.Módulo 2: Processos de tratamento de dados; Situações previstas na lei; Dados pessoais sensíveis; Dados de crianças e adolescentes; Compartilhamento e transferência de dados.Módulo 3: Segurança no tratamento de dados; Privacidade dos dados; Segurança da informação; LGPD e penalidades; LGPD e demais leis.Módulo 4: Organização da empresa - Serpro; implementação da LGPD; Soluções LGPD.";01/09/2021;;
1375;GitHUB Actions;https://www.escolavirtual.gov.br/curso/1375;TI - Governo e Transformação Digital;Enap;Microsoft;4;10;Curso Aberto;Saiba mais sobre o GitHub Actions, ferramenta que automatiza fluxos de trabalho dentro do ambiente no GitHub, aumentando a produtividade de desenvolvedores e programadores. Ficou interessado(a)? Inscreva-se!;Qualquer cidadão interessado na temática. O curso é aberto, gratuito e oferece certificado.;"Módulo único - GitHUB ActionsAula 01: Apresentando o GITHUB ActionsAula 02: Explorando o fluxo de trabalho com o GITHUB ActionsAula 03: Como definir e configurar fluxos de trabalho no GUITHUB ActionsAula 04: Explorando os eventos no GITHUB ActionsAula 05: Explorando os Jobs no GITHUB ActionsAula 06: Criando o primeiro ""Olá Mundo"" com o GITHUB ActionsAula 07: Aprendizados sobre o GITHUB Actionss";08/05/2025;;
1376;Github Codespaces;https://www.escolavirtual.gov.br/curso/1376;TI - Governo e Transformação Digital;Enap;Microsoft;3;10;Curso Aberto;Saiba mais sobre o GitHub Codespaces, um ambiente de desenvolvimento inovador que te permite programar em qualquer lugar do planeta por ser baseado em nuvem, aumentando a produtividade e a colaboração entre desenvolvedores e programadores. Ficou interessado(a)? Inscreva-se!;Qualquer cidadão interessado na temática. O curso é aberto, gratuito e oferece certificado.;Módulo único - GitHUB CodespacesAula 01: Apresentando o GITHUB CodespacesAula 02: Programando com o GITHUB CodespacesAula 03: Aprendizados sobre o GITHUB Codespaces;08/05/2025;;
1391;PDI NS - Eixo 6 - Desafios do Estado Brasileiro;https://www.escolavirtual.gov.br/curso/1391;TI - Governo e Transformação Digital;Enap;Fundação Escola Nacional de Administração Pública;35;3650;Curso Aberto;Desafios do Estado Brasileiro;Servidores federais em estágio probatório;Desafios do Estado Brasileiro;04/06/2025;;
482;Sistema de Controle Interno da Administração e Procuradoria Municipal;https://www.escolavirtual.gov.br/curso/482;TI - Governo e Transformação Digital;Enap;Secretaria Especial de Assuntos Federativos;10;30;Curso Aberto;É possível evitar a judicialização de conflitos e orientar os gestores públicos na tomada de decisões seguras? De que forma a Procuradoria pode conferir maior segurança jurídica às ações do prefeito? O controle interno, previsto na Constituição Federal, é fundamental para uma gestão pública transparente e eficaz. Que tal realizar este curso e conhecer os principais conceitos, a evolução histórica, os princípios e finalidades do sistema de controle interno?;Servidores públicos, especialmente aqueles que iniciam a trajetória na gestão municipal. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo 1 — O papel da Procuradoria Municipal na segurança jurídica dos atos do prefeito.Módulo 2 — A importância do controle interno na gestão pública municipal.Módulo 3 — O sistema de controle interno na gestão municipal.;13/07/2022;;
3182;Automação de Sistemas - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3182;TI - Governo e Transformação Digital;MEC;MEC;30;;;;;;;;
3184;Banco de Dados 1: fundamentos - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3184;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3287;Estrutura de Dados - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3287;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3296;Excel na Prática: aplicação de funções, organização e visualização de dados - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3296;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3325;Gestão de Projetos de Software com PMBOK: Guia Essencial para Iniciantes - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3325;TI - Governo e Transformação Digital;MEC;MEC;40;;;;;;;;
3572;HTML5: Fundamentos para Construção de Páginas Web Modernas - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3572;TI - Governo e Transformação Digital;MEC;MEC;40;;;;;;;;
3390;Manutenção de Computadores: hardware, software e evolução - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3390;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3391;Manutenção de Computadores: simuladores, sistemas operacionais e montagem - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3391;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3407;Moodle para Educadores - Percurso Formativo - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3407;TI - Governo e Transformação Digital;MEC;MEC;40;;;;;;;;
3545;Node.js: Introdução ao Desenvolvimento de APIs Modernas - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3545;TI - Governo e Transformação Digital;MEC;MEC;40;;;;;;;;
3460;Programação com Python: do Objeto ao Banco de Dados - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3460;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3461;Projeto de Sistemas Web - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3461;TI - Governo e Transformação Digital;MEC;MEC;30;;;;;;;;
3469;Python Fundamental 1 - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3469;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3470;Python Fundamental 2 - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3470;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3571;React: Construindo Single Page Applications Dinâmicas - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3571;TI - Governo e Transformação Digital;MEC;MEC;40;;;;;;;;
3533;React Native: Criação de Aplicativos Móveis Modernos - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3533;TI - Governo e Transformação Digital;MEC;MEC;40;;;;;;;;
3478;Redes de Computadores - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3478;TI - Governo e Transformação Digital;MEC;MEC;30;;;;;;;;
3479;Redes de Computadores II - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3479;TI - Governo e Transformação Digital;MEC;MEC;30;;;;;;;;
3502;Sistemas Operacionais - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3502;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3503;Softwares de Segurança da Informação - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3503;TI - Governo e Transformação Digital;MEC;MEC;20;;;;;;;;
3523;Windows Server 2016: Instalação e Administração - Turma 2026B;https://aprendamais.mec.gov.br/course/view.php?id=3523;TI - Governo e Transformação Digital;MEC;MEC;40;;;;;;;;
FGV 7;Cibersegurança: Anatomia Clássica de um Ciberataque (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/ciberseguranca-anatomia-classica-de-um-ciberataque;TI - Governo e Transformação Digital;FGV;FGV;9;;;O curso Cibersegurança: Anatomia Clássica de um Ciberataque explora o valor da inteligência para o controle de ameaças cibernéticas, evidenciando a importância de pensar a segurança da informação como um tema corporativo, que envolve todas as áreas da organização.;;O curso Cibersegurança: Anatomia Clássica de um Ciberataque explora o valor da inteligência para o controle de ameaças cibernéticas, evidenciando a importância de pensar a segurança da informação como um tema corporativo, que envolve todas as áreas da organização.;;;
FGV 8;Negócios Baseados em Plataformas Digitais (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/negocios-baseados-em-plataformas-digitais;TI - Governo e Transformação Digital;FGV;FGV;1;;;O curso Negócios Baseados em Plataformas Digitais discute alguns modelos de negócio baseados em plataformas digitais, como modelos conceituais de e-commerce, modelos emergentes de e-business e plataformas de mercado de dois lados.;;O curso Negócios Baseados em Plataformas Digitais discute alguns modelos de negócio baseados em plataformas digitais, como modelos conceituais de e-commerce, modelos emergentes de e-business e plataformas de mercado de dois lados.;;;
FGV 9;Aspectos Introdutórios de Business Intelligence (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/aspectos-introdutorios-de-business-intelligence;TI - Governo e Transformação Digital;FGV;FGV;9;;;O curso Aspectos Introdutórios de Business Intelligence pretende apresentar os principais conceitos que fazem parte desse assunto guarda-chuva que é a inteligência de negócios – ou, como é mais conhecido em língua inglesa, business intelligence (BI).;;O curso Aspectos Introdutórios de Business Intelligence pretende apresentar os principais conceitos que fazem parte desse assunto guarda-chuva que é a inteligência de negócios – ou, como é mais conhecido em língua inglesa, business intelligence (BI).;;;
FGV 10;TI como Elemento Estratégico nas Organizações (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/ti-como-elemento-estrategico-nas-organizacoes;TI - Governo e Transformação Digital;FGV;FGV;6;;;No curso TI como Elemento Estratégico nas Organizações, enfocaremos a evolução e o papel da TI nas organizações. Abordaremos ainda a sua importância para as várias indústrias e atividades bem como para a competição empresarial.;;No curso TI como Elemento Estratégico nas Organizações, enfocaremos a evolução e o papel da TI nas organizações. Abordaremos ainda a sua importância para as várias indústrias e atividades bem como para a competição empresarial.;;;
FGV 11;Introdução ao Git e GitHub (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/introducao-ao-git-e-github;TI - Governo e Transformação Digital;FGV;FGV EMAp;15;;;O curso Introdução ao Git e GitHub visa capacitar o estudante para uso eficiente do sistema de controle de versão Git e da plataforma de hospedagem de código GitHub desde conceitos iniciais, permitindo o controle de versões de projetos, a colaboração efetiva com equipes, o gerenciamento de branches, a resolução de conflitos de merge e a utilização de recursos avançados do GitHub.;;O curso Introdução ao Git e GitHub visa capacitar o estudante para uso eficiente do sistema de controle de versão Git e da plataforma de hospedagem de código GitHub desde conceitos iniciais, permitindo o controle de versões de projetos, a colaboração efetiva com equipes, o gerenciamento de branches, a resolução de conflitos de merge e a utilização de recursos avançados do GitHub.;;;
FGV 12;Identificação de Riscos Cibernéticos (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/identificacao-de-riscos-ciberneticos;TI - Governo e Transformação Digital;FGV;FGV;5;;;No curso Identificação de Riscos Cibernéticos, veremos que o primeiro passo para a prevenção é identificar os riscos a que estamos sujeitos. Portanto, o curso se concentra em demonstrar estratégias de identificação dos riscos aliado ao conhecimento do contexto e conhecimento técnico.;;No curso Identificação de Riscos Cibernéticos, veremos que o primeiro passo para a prevenção é identificar os riscos a que estamos sujeitos. Portanto, o curso se concentra em demonstrar estratégias de identificação dos riscos aliado ao conhecimento do contexto e conhecimento técnico.;;;
FGV 13;Introdução à Inteligência Artificial: Conceitos Básicos (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/introducao-inteligencia-artificial-conceitos-basicos;TI - Governo e Transformação Digital;FGV;FGV;1;;;O curso Introdução à Inteligência Artificial: Conceitos Básicos foi especialmente desenvolvido para professores que desejam entender o mundo da IA, mesmo sem ter uma afinidade prévia com o tema. Vamos explorar seus fundamentos, desde sua história e evolução, passando por alguns de seus tipos e diferentes métodos de aprendizado de máquina. Discutiremos como a IA está revolucionando áreas como educação, saúde e entretenimento, apresentando casos práticos e aplicações reais. ;;O curso Introdução à Inteligência Artificial: Conceitos Básicos foi especialmente desenvolvido para professores que desejam entender o mundo da IA, mesmo sem ter uma afinidade prévia com o tema. Vamos explorar seus fundamentos, desde sua história e evolução, passando por alguns de seus tipos e diferentes métodos de aprendizado de máquina. Discutiremos como a IA está revolucionando áreas como educação, saúde e entretenimento, apresentando casos práticos e aplicações reais. ;;;
FGV 15;Desenvolvimento de Sistemas Web: CSS e HTML (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/desenvolvimento-de-sistemas-web-css-e-html;TI - Governo e Transformação Digital;FGV;FGV EMAp;15;;;O curso Desenvolvimento de Sistemas Web: CSS e HTML procura introduzir os conceitos essenciais para a criação de páginas web utilizando HTML e CSS.;;O curso Desenvolvimento de Sistemas Web: CSS e HTML procura introduzir os conceitos essenciais para a criação de páginas web utilizando HTML e CSS.;;;
FGV 16;SQL - Structured Query Language (curso gera declaração de finalização, não gera certificado);https://educacao-executiva.fgv.br/cursos/online/curta-media-duracao-online/sql-structured-query-language;TI - Governo e Transformação Digital;FGV;FGV EESP;24;;;O curso SQL - Structured Query Language enfatiza a importância da SQL na ciência de dados moderna, destacando sua eficiência e relevância. Além disso, o curso capacita o/a estudante para a utilização da SQL em operações de manipulação e análise de dados estruturados.;;O curso SQL - Structured Query Language enfatiza a importância da SQL na ciência de dados moderna, destacando sua eficiência e relevância. Além disso, o curso capacita o/a estudante para a utilização da SQL em operações de manipulação e análise de dados estruturados.;;;
1092;A Evolução das buscas Online ;https://www.escolavirtual.gov.br/curso/1092;TI - Governo e Transformação Digital;Enap;Microsoft;2;30;Curso Aberto;A ferramenta de busca online é uma aliada fundamental para localizarmos fontes confiáveis, relevantes e atualizadas para nossas pesquisas, estudos ou trabalhos. Além disso, proporciona recursos avançados para filtrar, ordenar e personalizar os resultados de acordo com nossas preferências e necessidades individuais. Com ela, podemos explorar uma variedade de tipos de conteúdo, incluindo imagens, vídeos, mapas, livros e muito mais. Ficou interessado? Inscreva-se!;Servidores públicos e todo cidadão interessado na temática. Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;Módulo único: A Evolução das Buscas Online1 - O que é busca online?2 - Como funcionam as buscas na internet?3 - O que muda nas buscas online com recursos de IA?4 - Como fazer buscas online usando o Bing Chat5 - Dicas finais sobre buscas online;01/03/2024;;
524;Abordagem Lean aplicada à Transformação Digital na Administração Pública;https://www.escolavirtual.gov.br/curso/524;TI - Governo e Transformação Digital;Enap;Secretaria de Governo Digital;25;30;Curso Aberto;O que acha de otimizar os processos do seu ambiente de trabalho? Neste curso, você conhecerá a abordagem Lean, método que teve origem nas linhas de produção da Toyota e se transformou em uma filosofia de gestão. Você compreenderá como reduzir desperdícios e focar na melhoria contínua dos processos. Você e sua equipe terão benefícios em nível operacional, estratégico e administrativo. Inscreva-se!;Agentes públicos que atuam nos órgãos e nas entidades do Sistema de Administração dos Recursos de Tecnologia da Informação (SISP). Curso aberto, gratuito e com certificado, qualquer pessoa pode se inscrever.;"Módulo 1: Introdução à Abordagem Lean (Filosofia Lean e Frameworks de Transformação);Módulo 2: Identificando Desperdícios;Módulo 3: Utilizando Técnicas Lean (Métricas e Ferramentas);Módulo 4: Aplicando o Pensamento Lean na Administração Pública.";20/04/2022;;
